shipment_id,departure_timestamp,origin_port,destination_port,origin_region,destination_region,route_corridor,ocean_side,vessel_type,cargo_type,distance_nm,avg_speed_knots,baseline_eta_days,weather_delay_days,port_handling_days,geopolitical_event,geopolitical_delay_days,expected_delay_days,adjusted_eta_days,risk_score,freight_cost_index,baseline_arrival_timestamp,adjusted_arrival_timestamp,delay_class
SHP-0011304,2025-01-02 02:00:00,Los Angeles,Sydney,North America,Oceania,Cape Diversion,Indian-Atlantic Side,Container,Auto Parts,7420.1,20.0,15.49,1.48,1.04,None,0.0,2.52,18.01,0.36,1.05,2025-01-17 13:47:23.658398125,2025-01-20 02:10:39.348034394,delayed
SHP-0011305,2025-10-06 21:00:00,Sydney,Los Angeles,Oceania,North America,Cape Diversion,Indian-Atlantic Side,Container,Textiles,7420.1,20.1,15.37,0.0,0.55,None,0.0,0.55,15.93,0.196,1.011,2025-10-22 05:59:15.755841795,2025-10-22 19:13:04.626346808,on_time
SHP-0011306,2025-08-10 18:00:00,Rotterdam,Mumbai,Europe,South Asia,Suez Corridor,Indian-Atlantic Side,Container,Textiles,3936.1,16.4,10.03,0.98,1.27,Strait of Malacca Tension,1.29,3.54,13.57,0.523,1.125,2025-08-20 18:42:02.187353232,2025-08-24 07:43:10.515510791,delayed
SHP-0011307,2025-12-11 20:00:00,Sydney,Los Angeles,Oceania,North America,Cape Diversion,Indian-Atlantic Side,Tanker,Electronics,7420.1,16.0,19.35,1.26,0.6,None,0.0,1.85,21.2,0.305,1.037,2025-12-31 04:20:02.634074378,2026-01-02 00:51:07.797567925,delayed
SHP-0011308,2025-09-05 23:00:00,Santos,Houston,South America,North America,Panama Corridor,Atlantic-Pacific Side,Container,Food,4717.5,21.4,9.19,0.56,1.44,None,0.0,2.0,11.19,0.317,1.04,2025-09-15 03:36:48.688200760,2025-09-17 03:38:49.205312450,delayed
SHP-0011309,2025-05-10 05:00:00,Houston,Durban,North America,Africa,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Textiles,9167.1,14.3,26.71,0.88,1.26,None,0.0,2.14,28.86,0.329,1.043,2025-06-05 22:07:41.828470584,2025-06-08 01:33:58.248839119,delayed
SHP-0011310,2025-10-03 09:00:00,Durban,Singapore,Africa,Southeast Asia,Cape Diversion,Indian-Atlantic Side,Container,Machinery,5190.8,21.7,9.96,1.15,1.07,None,0.0,2.22,12.18,0.335,1.044,2025-10-13 07:59:40.635119388,2025-10-15 13:14:02.172935463,delayed
SHP-0011311,2025-08-10 05:00:00,Singapore,Los Angeles,Southeast Asia,North America,Pacific Crossing,Pacific Side,Bulk Carrier,Electronics,7786.4,13.4,24.21,0.54,1.52,Port Strike,1.18,3.25,27.46,0.503,1.115,2025-09-03 10:09:29.259724069,2025-09-06 16:03:35.010578378,delayed
SHP-0011312,2025-01-01 11:00:00,Sydney,Singapore,Oceania,Southeast Asia,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Chemicals,3881.8,15.7,10.32,0.35,0.65,None,0.0,1.0,11.32,0.234,1.02,2025-01-11 18:37:49.643529625,2025-01-12 18:43:12.337079787,on_time
SHP-0011313,2025-11-20 18:00:00,Santos,Singapore,South America,Southeast Asia,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Chemicals,9809.7,15.2,26.95,0.0,0.79,Hormuz Tension,1.47,2.26,29.21,0.44,1.113,2025-12-17 16:41:02.347145545,2025-12-19 23:00:33.858835925,delayed
SHP-0011314,2025-08-14 13:00:00,Shanghai,Los Angeles,East Asia,North America,Pacific Crossing,Pacific Side,Tanker,Electronics,5758.5,16.7,14.39,0.0,0.8,None,0.0,0.8,15.19,0.217,1.016,2025-08-28 22:20:54.384898453,2025-08-29 17:35:43.467832662,on_time
SHP-0011315,2025-08-29 14:00:00,Houston,Rotterdam,North America,Europe,Atlantic Crossing,Atlantic Side,Bulk Carrier,Chemicals,4358.4,14.7,12.32,1.03,0.48,Strait of Malacca Tension,2.69,4.21,16.53,0.664,1.199,2025-09-10 21:44:44.670190623,2025-09-15 02:40:01.224118424,critical_delay
SHP-0011316,2025-01-08 11:00:00,Sydney,Santos,Oceania,South America,Cape Diversion,Indian-Atlantic Side,Container,Food,8200.6,21.9,15.59,0.71,1.13,Customs Slowdown,0.72,2.56,18.15,0.417,1.083,2025-01-24 01:09:40.728780872,2025-01-26 14:38:56.192798218,delayed
SHP-0011317,2025-02-03 04:00:00,Santos,Mumbai,South America,South Asia,Cape Diversion,Indian-Atlantic Side,Container,Electronics,8463.8,21.4,16.48,0.0,0.73,None,0.0,0.73,17.21,0.21,1.015,2025-02-19 15:35:38.111825065,2025-02-20 09:00:38.906773145,on_time
SHP-0011318,2025-10-31 07:00:00,Dubai,Rotterdam,Middle East,Europe,Suez Corridor,Indian-Atlantic Side,Container,Chemicals,2961.4,21.5,5.74,1.63,1.7,None,0.0,3.33,9.06,0.427,1.067,2025-11-06 00:40:47.710478933,2025-11-09 08:30:48.886261447,delayed
SHP-0011319,2025-10-27 12:00:00,Durban,Dubai,Africa,Middle East,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Auto Parts,4091.2,14.2,11.98,0.0,1.03,None,0.0,1.03,13.01,0.236,1.021,2025-11-08 11:24:21.367955269,2025-11-09 12:13:07.428483010,on_time
SHP-0011320,2025-11-01 16:00:00,Dubai,Rotterdam,Middle East,Europe,Suez Corridor,Indian-Atlantic Side,Bulk Carrier,Machinery,2961.4,13.8,8.94,0.0,0.58,None,0.0,0.58,9.53,0.199,1.012,2025-11-10 14:40:08.769801809,2025-11-11 04:41:13.544268938,on_time
SHP-0011321,2025-03-26 08:00:00,Rotterdam,Sydney,Europe,Oceania,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Auto Parts,10273.3,14.3,29.99,0.9,0.89,None,0.0,1.78,31.78,0.299,1.036,2025-04-25 07:52:29.586479312,2025-04-27 02:39:50.305565839,delayed
SHP-0011322,2025-11-16 10:00:00,Durban,Mumbai,Africa,South Asia,Cape Diversion,Indian-Atlantic Side,Container,Auto Parts,4339.4,19.6,9.21,0.75,1.34,None,0.0,2.09,11.31,0.325,1.042,2025-11-25 15:06:52.953772723,2025-11-27 17:23:37.597573674,delayed
SHP-0011323,2025-05-15 01:00:00,Durban,Houston,Africa,North America,Cape Diversion,Indian-Atlantic Side,Container,Chemicals,9167.1,18.1,21.1,0.19,1.42,None,0.0,1.61,22.7,0.284,1.032,2025-06-05 03:17:26.756458031,2025-06-06 17:49:13.321843127,delayed
SHP-0011324,2025-10-02 08:00:00,Rotterdam,Mumbai,Europe,South Asia,Suez Corridor,Indian-Atlantic Side,Container,Auto Parts,3936.1,18.4,8.94,0.77,1.62,None,0.0,2.4,11.33,0.35,1.048,2025-10-11 06:27:12.824245506,2025-10-13 15:57:56.344656032,delayed
SHP-0011325,2025-08-09 05:00:00,Houston,Los Angeles,North America,North America,Cape Diversion,Indian-Atlantic Side,Container,Chemicals,1357.5,16.6,3.42,1.93,0.77,Strait of Malacca Tension,1.62,4.32,7.74,0.609,1.156,2025-08-12 14:59:01.309553635,2025-08-16 22:39:54.111472289,critical_delay
SHP-0011326,2025-11-04 02:00:00,Durban,Dubai,Africa,Middle East,Cape Diversion,Indian-Atlantic Side,Container,Textiles,4091.2,16.3,10.44,0.0,1.06,None,0.0,1.06,11.5,0.238,1.021,2025-11-14 12:32:10.133473577,2025-11-15 13:53:18.884771983,on_time
SHP-0011327,2025-03-05 07:00:00,Rotterdam,Singapore,Europe,Southeast Asia,Suez Corridor,Indian-Atlantic Side,Container,Textiles,6139.1,18.6,13.76,0.0,0.5,Panama Drought,2.28,2.78,16.53,0.505,1.138,2025-03-19 01:08:17.233178184,2025-03-21 19:48:58.047640482,delayed
SHP-0011328,2025-10-03 11:00:00,Sydney,Dubai,Oceania,Middle East,Cape Diversion,Indian-Atlantic Side,Tanker,Food,7417.1,14.0,22.15,1.07,0.91,Suez Disruption,3.96,5.94,28.09,0.883,1.296,2025-10-25 14:34:08.112097018,2025-10-31 13:12:57.967467958,critical_delay
SHP-0011329,2025-10-13 16:00:00,Mumbai,Houston,South Asia,North America,Cape Diversion,Indian-Atlantic Side,Container,Auto Parts,8888.9,17.7,20.87,1.19,1.63,None,0.0,2.83,23.69,0.386,1.057,2025-11-03 12:47:22.539400595,2025-11-06 08:36:52.132022395,delayed
SHP-0011330,2025-04-12 08:00:00,Sydney,Durban,Oceania,Africa,Cape Diversion,Indian-Atlantic Side,Container,Auto Parts,6492.4,22.4,12.07,0.37,0.51,None,0.0,0.88,12.95,0.223,1.018,2025-04-24 09:47:39.980141139,2025-04-25 06:50:42.778119186,on_time
SHP-0011331,2025-09-27 01:00:00,Dubai,Santos,Middle East,South America,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Auto Parts,7517.6,13.3,23.56,0.0,1.5,None,0.0,1.5,25.06,0.275,1.03,2025-10-20 14:27:47.951498727,2025-10-22 02:31:08.717505185,delayed
SHP-0011332,2025-07-22 18:00:00,Dubai,Houston,Middle East,North America,Cape Diversion,Indian-Atlantic Side,Tanker,Textiles,8093.2,16.3,20.64,0.04,1.03,None,0.0,1.07,21.71,0.239,1.021,2025-08-12 09:15:32.277552592,2025-08-13 10:55:30.234158261,on_time
SHP-0011333,2025-07-30 14:00:00,Durban,Shanghai,Africa,East Asia,Cape Diversion,Indian-Atlantic Side,Container,Machinery,7207.8,15.6,19.21,0.4,1.7,None,0.0,2.1,21.31,0.325,1.042,2025-08-18 19:00:54.789448400,2025-08-20 21:23:23.431267518,delayed
SHP-0011334,2025-03-28 06:00:00,Durban,Sydney,Africa,Oceania,Cape Diversion,Indian-Atlantic Side,Container,Food,6492.4,17.5,15.47,0.91,1.41,Hormuz Tension,1.38,3.7,19.16,0.553,1.139,2025-04-12 17:12:28.256312041,2025-04-16 09:53:46.289632113,delayed
SHP-0011335,2025-03-16 05:00:00,Houston,Sydney,North America,Oceania,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Auto Parts,8506.0,13.9,25.52,1.33,0.41,None,0.0,1.74,27.26,0.295,1.035,2025-04-10 17:28:58.209781036,2025-04-12 11:17:12.356675750,delayed
SHP-0011336,2025-12-22 10:00:00,Durban,Los Angeles,Africa,North America,Cape Diversion,Indian-Atlantic Side,Container,Textiles,10521.1,16.2,26.98,0.54,0.72,None,0.0,1.26,28.24,0.255,1.025,2026-01-18 09:28:45.573280726,2026-01-19 15:42:17.964069503,on_time
SHP-0011337,2025-03-05 04:00:00,Sydney,Rotterdam,Oceania,Europe,Cape Diversion,Indian-Atlantic Side,Container,Machinery,10273.3,16.6,25.74,0.55,1.01,None,0.0,1.56,27.3,0.28,1.031,2025-03-30 21:41:59.527598988,2025-04-01 11:10:22.341182286,delayed
SHP-0011338,2025-08-17 19:00:00,Shanghai,Santos,East Asia,South America,Cape Diversion,Indian-Atlantic Side,Container,Machinery,11429.9,22.6,21.1,0.51,1.11,None,0.0,1.63,22.73,0.286,1.033,2025-09-07 21:26:21.390212178,2025-09-09 12:28:38.332571727,delayed
SHP-0011339,2025-09-05 21:00:00,Houston,Durban,North America,Africa,Cape Diversion,Indian-Atlantic Side,Container,Electronics,9167.1,20.1,19.03,0.7,1.44,None,0.0,2.14,21.17,0.328,1.043,2025-09-24 21:39:53.437775886,2025-09-27 00:59:10.061204363,delayed
SHP-0011340,2025-05-18 02:00:00,Rotterdam,Singapore,Europe,Southeast Asia,Suez Corridor,Indian-Atlantic Side,Bulk Carrier,Chemicals,6139.1,13.0,19.71,0.49,1.55,Red Sea Tension,1.15,3.19,22.91,0.499,1.113,2025-06-06 19:05:51.338593777,2025-06-09 23:43:22.269137024,delayed
SHP-0011341,2025-07-10 10:00:00,Santos,Singapore,South America,Southeast Asia,Cape Diversion,Indian-Atlantic Side,Container,Electronics,9809.7,19.8,20.64,1.57,1.75,None,0.0,3.32,23.96,0.427,1.066,2025-07-31 01:21:48.344633625,2025-08-03 09:06:54.546966475,delayed
SHP-0011342,2025-02-27 11:00:00,Dubai,Shanghai,Middle East,East Asia,Cape Diversion,Indian-Atlantic Side,Container,Auto Parts,3955.7,16.7,9.88,0.0,1.64,None,0.0,1.64,11.52,0.287,1.033,2025-03-09 08:07:56.752264240,2025-03-10 23:33:03.125482712,delayed
SHP-0011343,2025-11-16 14:00:00,Dubai,Sydney,Middle East,Oceania,Cape Diversion,Indian-Atlantic Side,Tanker,Electronics,7417.1,17.0,18.2,0.0,0.8,None,0.0,0.8,18.99,0.216,1.016,2025-12-04 18:41:38.060111382,2025-12-05 13:49:36.129061064,on_time
SHP-0011344,2025-02-03 08:00:00,Houston,Shanghai,North America,East Asia,Pacific Crossing,Pacific Side,Bulk Carrier,Food,6716.7,15.4,18.23,0.44,1.74,None,0.0,2.18,20.41,0.332,1.044,2025-02-21 13:33:45.465422126,2025-02-23 17:57:22.537691974,delayed
SHP-0011345,2025-08-08 11:00:00,Sydney,Los Angeles,Oceania,North America,Cape Diversion,Indian-Atlantic Side,Tanker,Machinery,7420.1,12.1,25.53,1.42,1.69,None,0.0,3.11,28.64,0.409,1.062,2025-09-02 23:48:16.997876807,2025-09-06 02:22:42.176979782,delayed
SHP-0011346,2025-05-26 15:00:00,Rotterdam,Durban,Europe,Africa,Cape Diversion,Indian-Atlantic Side,Container,Machinery,5820.3,15.3,15.81,0.83,1.57,None,0.0,2.4,18.21,0.35,1.048,2025-06-11 10:26:16.157757145,2025-06-13 20:01:37.949391667,delayed
SHP-0011347,2025-05-16 17:00:00,Shanghai,Rotterdam,East Asia,Europe,Suez Corridor,Indian-Atlantic Side,Container,Textiles,5205.9,20.9,10.36,0.33,1.39,None,0.0,1.72,12.08,0.294,1.034,2025-05-27 01:37:35.586413123,2025-05-28 18:57:37.137109331,delayed
SHP-0011348,2025-10-01 06:00:00,Los Angeles,Singapore,North America,Southeast Asia,Pacific Crossing,Pacific Side,Bulk Carrier,Electronics,7786.4,11.9,27.33,0.6,1.76,Strait of Malacca Tension,2.69,5.04,32.38,0.734,1.217,2025-10-28 13:58:40.360384862,2025-11-02 15:02:22.326565914,critical_delay
SHP-0011349,2025-02-10 21:00:00,Sydney,Durban,Oceania,Africa,Cape Diversion,Indian-Atlantic Side,Container,Textiles,6492.4,15.4,17.58,0.27,1.07,None,0.0,1.34,18.92,0.261,1.027,2025-02-28 11:00:54.032034170,2025-03-01 19:05:39.730677803,on_time
SHP-0011350,2025-03-29 00:00:00,Mumbai,Houston,South Asia,North America,Cape Diversion,Indian-Atlantic Side,Container,Textiles,8888.9,21.0,17.65,0.18,1.64,None,0.0,1.82,19.47,0.302,1.036,2025-04-15 15:42:38.431501836,2025-04-17 11:23:21.964015412,delayed
SHP-0011351,2025-05-04 00:00:00,Singapore,Rotterdam,Southeast Asia,Europe,Suez Corridor,Indian-Atlantic Side,Bulk Carrier,Textiles,6139.1,12.2,20.97,0.95,1.61,None,0.0,2.57,23.53,0.364,1.051,2025-05-24 23:14:45.378202047,2025-05-27 12:49:09.811734579,delayed
SHP-0011352,2025-03-30 14:00:00,Santos,Sydney,South America,Oceania,Cape Diversion,Indian-Atlantic Side,Container,Textiles,8200.6,16.4,20.78,0.57,0.61,None,0.0,1.18,21.96,0.248,1.024,2025-04-20 08:38:26.112223965,2025-04-21 12:59:58.676268647,on_time
SHP-0011353,2025-07-20 12:00:00,Durban,Mumbai,Africa,South Asia,Cape Diversion,Indian-Atlantic Side,Tanker,Textiles,4339.4,17.0,10.63,0.68,0.42,None,0.0,1.1,11.73,0.242,1.022,2025-07-31 03:06:46.360895618,2025-08-01 05:31:45.624526507,on_time
SHP-0011354,2025-12-02 23:00:00,Sydney,Santos,Oceania,South America,Cape Diversion,Indian-Atlantic Side,Container,Machinery,8200.6,17.7,19.3,0.11,1.13,None,0.0,1.24,20.54,0.253,1.025,2025-12-22 06:13:54.579407113,2025-12-23 11:57:49.177666491,on_time
SHP-0011355,2025-06-10 21:00:00,Los Angeles,Dubai,North America,Middle East,Cape Diversion,Indian-Atlantic Side,Tanker,Auto Parts,8263.9,16.6,20.8,0.8,0.58,None,0.0,1.38,22.18,0.265,1.028,2025-07-01 16:17:19.639493692,2025-07-03 01:25:53.004880027,on_time
SHP-0011356,2025-09-03 23:00:00,Singapore,Mumbai,Southeast Asia,South Asia,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Chemicals,2403.0,13.3,7.51,0.77,1.28,None,0.0,2.05,9.56,0.321,1.041,2025-09-11 11:09:49.853113277,2025-09-13 12:22:59.500196970,delayed
SHP-0011357,2025-04-18 23:00:00,Durban,Dubai,Africa,Middle East,Cape Diversion,Indian-Atlantic Side,Tanker,Machinery,4091.2,13.5,12.64,1.16,0.99,None,0.0,2.15,14.78,0.329,1.043,2025-05-01 14:15:29.800165795,2025-05-03 17:47:31.432694847,delayed
SHP-0011358,2025-05-19 10:00:00,Sydney,Dubai,Oceania,Middle East,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Machinery,7417.1,15.8,19.61,0.42,1.37,Port Strike,1.96,3.75,23.36,0.6,1.159,2025-06-08 00:35:16.601961537,2025-06-11 18:42:02.669672494,delayed
SHP-0011359,2025-09-26 05:00:00,Houston,Dubai,North America,Middle East,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Chemicals,8093.2,15.3,22.04,1.13,1.43,Port Strike,1.66,4.22,26.27,0.618,1.156,2025-10-18 06:04:18.334512618,2025-10-22 11:25:32.723385859,critical_delay
SHP-0011360,2025-04-30 05:00:00,Singapore,Houston,Southeast Asia,North America,Pacific Crossing,Pacific Side,Tanker,Auto Parts,8812.3,17.5,20.99,0.0,1.39,None,0.0,1.39,22.38,0.266,1.028,2025-05-21 04:39:01.255346651,2025-05-22 14:03:28.579258016,on_time
SHP-0011361,2025-03-10 23:00:00,Los Angeles,Santos,North America,South America,Panama Corridor,Atlantic-Pacific Side,Container,Electronics,5906.0,17.0,14.47,0.0,0.58,None,0.0,0.58,15.05,0.198,1.012,2025-03-25 10:21:54.942402922,2025-03-26 00:15:10.391620728,on_time
SHP-0011362,2025-03-15 03:00:00,Durban,Dubai,Africa,Middle East,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Electronics,4091.2,13.7,12.44,0.0,1.63,None,0.0,1.63,14.06,0.286,1.033,2025-03-27 13:26:41.368459801,2025-03-29 04:29:10.521418799,delayed
SHP-0011363,2025-12-10 05:00:00,Durban,Shanghai,Africa,East Asia,Cape Diversion,Indian-Atlantic Side,Container,Machinery,7207.8,22.5,13.37,0.67,1.33,None,0.0,2.0,15.37,0.317,1.04,2025-12-23 13:58:16.679165456,2025-12-25 13:56:37.001061867,delayed
SHP-0011364,2025-09-17 11:00:00,Santos,Shanghai,South America,East Asia,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Auto Parts,11429.9,11.2,42.7,0.0,1.43,Customs Slowdown,0.55,1.99,44.68,0.357,1.064,2025-10-30 03:42:44.923298670,2025-11-01 03:22:09.014477874,delayed
SHP-0011365,2025-07-13 06:00:00,Sydney,Mumbai,Oceania,South Asia,Cape Diversion,Indian-Atlantic Side,Tanker,Chemicals,6252.0,12.3,21.11,0.0,0.56,None,0.0,0.56,21.68,0.197,1.011,2025-08-03 08:40:11.582217552,2025-08-03 22:13:17.709114417,on_time
SHP-0011366,2025-04-17 23:00:00,Durban,Rotterdam,Africa,Europe,Cape Diversion,Indian-Atlantic Side,Tanker,Auto Parts,5820.3,12.2,19.8,0.96,0.47,None,0.0,1.43,21.23,0.269,1.029,2025-05-07 18:11:52.006303466,2025-05-09 04:32:12.583080055,on_time
SHP-0011367,2025-05-11 03:00:00,Los Angeles,Dubai,North America,Middle East,Cape Diversion,Indian-Atlantic Side,Bulk Carrier,Food,8263.9,13.8,25.01,0.03,1.77,None,0.0,1.8,26.82,0.3,1.036,2025-06-05 03:21:08.588957322,2025-06-06 22:36:59.968914765,delayed
SHP-0011368,2025-08-04 04:00:00,Singapore,Dubai,Southeast Asia,Middle East,Cape Diversion,Indian-Atlantic Side,Container,Textiles,3593.1,18.3,8.19,0.6,0.84,None,0.0,1.43,9.62,0.269,1.029,2025-08-12 08:32:27.246563232,2025-08-13 18:57:10.251770169,on_time
SHP-0011369,2025-10-23 01:00:00,Shanghai,Singapore,East Asia,Southeast Asia,Cape Diversion,Indian-Atlantic Side,Container,Food,2342.6,20.7,4.72,0.0,1.14,Port Strike,1.06,2.2,6.92,0.407,1.088,2025-10-27 18:22:43.998274162,2025-10-29 23:08:20.613165783,delayed
SHP-0011370,2025-07-24 11:00:00,Los Angeles,Rotterdam,North America,Europe,Atlantic Crossing,Atlantic Side,Bulk Carrier,Chemicals,4851.5,12.9,15.68,0.19,0.63,None,0.0,0.82,16.49,0.218,1.016,2025-08-09 03:12:27.091370721,2025-08-09 22:51:56.317591967,on_time
SHP-0011371,2025-07-26 18:00:00,Dubai,Los Angeles,Middle East,North America,Cape Diversion,Indian-Atlantic Side,Tanker,Food,8263.9,16.2,21.26,0.0,1.25,None,0.0,1.25,22.52,0.254,1.025,2025-08-17 00:20:55.444166911,2025-08-18 06:23:23.230863234,on_time
SHP-0011372,2025-10-25 22:00:00,Los Angeles,Dubai,North America,Middle East,Cape Diversion,Indian-Atlantic Side,Container,Chemicals,8263.9,21.5,15.98,0.81,0.65,None,0.0,1.46,17.44,0.272,1.029,2025-11-10 21:31:00.880863879,2025-11-12 08:33:59.700957073,on_time
SHP-0011373,2025-03-15 14:00:00,Houston,Singapore,North America,Southeast Asia,Pacific Crossing,Pacific Side,Bulk Carrier,Food,8812.3,15.9,23.04,0.96,1.29,None,0.0,2.25,25.29,0.338,1.045,2025-04-07 14:59:10.682956700,2025-04-09 21:03:28.344395784,delayed
SHP-0011374,2025-05-28 21:00:00,Mumbai,Rotterdam,South Asia,Europe,Suez Corridor,Indian-Atlantic Side,Container,Electronics,3936.1,22.1,7.42,1.84,1.11,None,0.0,2.95,10.36,0.396,1.059,2025-06-05 07:02:10.930822071,2025-06-08 05:44:56.736956918,delayed
SHP-0011375,2025-04-07 05:00:00,Santos,Rotterdam,South America,Europe,Atlantic Crossing,Atlantic Side,Bulk Carrier,Machinery,5278.4,15.7,14.05,1.23,1.04,None,0.0,2.27,16.31,0.339,1.045,2025-04-21 06:06:42.964296347,2025-04-23 12:31:53.745689251,delayed
SHP-0011376,2025-03-24 08:00:00,Santos,Rotterdam,South America,Europe,Atlantic Crossing,Atlantic Side,Bulk Carrier,Textiles,5278.4,11.5,19.05,1.66,0.69,None,0.0,2.35,21.4,0.346,1.047,2025-04-12 09:07:46.989016152,2025-04-14 17:35:19.187889408,delayed
SHP-0011377,2025-10-27 04:00:00,Los Angeles,Mumbai,North America,South Asia,Cape Diversion,Indian-Atlantic Side,Container,Auto Parts,8632.7,19.1,18.81,0.0,0.91,None,0.0,0.91,19.72,0.226,1.018,2025-11-14 23:22:21.521667432,2025-11-15 21:14:00.589132400,on_time
SHP-0011378,2025-04-14 18:00:00,Shanghai,Rotterdam,East Asia,Europe,Suez Corridor,Indian-Atlantic Side,Container,Chemicals,5205.9,16.7,12.99,0.5,0.84,Suez Disruption,2.16,3.49,16.48,0.571,1.162,2025-04-27 17:42:55.028671626,2025-05-01 05:32:52.044269726,delayed
SHP-0011379,2025-07-02 13:00:00,Mumbai,Houston,South Asia,North America,Cape Diversion,Indian-Atlantic Side,Container,Chemicals,8888.9,17.5,21.18,0.35,0.9,None,0.0,1.25,22.43,0.255,1.025,2025-07-23 17:17:54.022563012,2025-07-24 23:24:52.180136095,on_time
SHP-0011380,2025-09-07 11:00:00,Dubai,Singapore,Middle East,Southeast Asia,Cape Diversion,Indian-Atlantic Side,Container,Food,3593.1,17.9,8.38,0.11,1.69,None,0.0,1.8,10.18,0.3,1.036,2025-09-15 20:10:06.714367417,2025-09-17 15:18:21.138817677,delayed
SHP-0011381,2025-11-06 09:00:00,Durban,Houston,Africa,North America,Cape Diversion,Indian-Atlantic Side,Container,Auto Parts,9167.1,18.7,20.38,0.36,0.64,None,0.0,1.0,21.38,0.233,1.02,2025-11-26 18:14:00.433175202,2025-11-27 18:10:37.830805199,on_time
SHP-0011382,2025-05-31 19:00:00,Dubai,Singapore,Middle East,Southeast Asia,Cape Diversion,Indian-Atlantic Side,Container,Food,3593.1,17.2,8.69,0.17,1.18,None,0.0,1.35,10.04,0.262,1.027,2025-06-09 11:30:35.068931795,2025-06-10 19:51:40.612478244,on_time
SHP-0011383,2025-09-10 12:00:00,Mumbai,Shanghai,South Asia,East Asia,Cape Diversion,Indian-Atlantic Side,Container,Electronics,3097.7,22.3,5.78,0.0,1.0,None,0.0,1.0,6.77,0.233,1.02,2025-09-16 06:37:29.611429904,2025-09-17 06:33:35.986218488,on_time
SHP-0011384,2025-12-29 01:00:00,Mumbai,Durban,South Asia,Africa,Cape Diversion,Indian-Atlantic Side,Container,Chemicals,4339.4,15.9,11.37,0.61,0.65,None,0.0,1.26,12.63,0.255,1.025,2026-01-09 09:58:45.751190747,2026-01-10 16:07:37.075641139,on_time
SHP-0011385,2025-06-15 16:00:00,Los Angeles,Dubai,North America,Middle East,Cape Diversion,Indian-Atlantic Side,Tanker,Auto Parts,8263.9,14.4,23.99,1.41,1.46,None,0.0,2.88,26.86,0.39,1.058,2025-07-09 15:38:51.632163173,2025-07-12 12:38:59.898736636,delayed
SHP-0011386,2025-01-30 08:00:00,Los Angeles,Singapore,North America,Southeast Asia,Pacific Crossing,Pacific Side,Tanker,Chemicals,7786.4,17.0,19.04,0.07,1.59,None,0.0,1.66,20.7,0.288,1.033,2025-02-18 08:55:58.302163251,2025-02-20 00:42:15.124437794,delayed
SHP-0011387,2025-08-16 04:00:00,Mumbai,Santos,South Asia,South America,Cape Diversion,Indian-Atlantic Side,Container,Auto Parts,8463.8,16.7,21.17,1.14,0.44,None,0.0,1.58,22.75,0.282,1.032,2025-09-06 08:02:28.632888663,2025-09-07 21:55:37.257717529,delayed
SHP-0011388,2025-09-11 22:00:00,Houston,Rotterdam,North America,Europe,Atlantic Crossing,Atlantic Side,Tanker,Chemicals,4358.4,17.1,10.64,0.0,1.79,None,0.0,1.79,12.43,0.299,1.036,2025-09-22 13:15:34.008760209,2025-09-24 08:12:46.593441449,delayed
SHP-0011389,2025-06-03 09:00:00,Houston,Durban,North America,Africa,Cape Diversion,Indian-Atlantic Side,Container,Electronics,9167.1,22.3,17.11,0.74,0.65,None,0.0,1.4,18.51,0.266,1.028,2025-06-20 11:42:54.223251845,2025-06-21 21:14:04.335101076,on_time
SHP-0011390,2025-06-22 10:00:00,Los Angeles,Houston,North America,North America,Cape Diversion,Indian-Atlantic Side,Tanker,Textiles,1357.5,16.5,3.44,0.36,0.63,None,0.0,0.99,4.42,0.232,1.02,2025-06-25 20:28:56.076907745,2025-06-26 20:11:34.580063276,on_time
